ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
1067	0,1,1,0	32,19,37,31	0,0,0,0	34,42,32,40	167	149	0.0749557825426677	0.503106746066639
1068	6528,7219,9527,8714	7,6,11,6	6719,8326,7701,7565	3,9,11,14	260	149	0.399235259638186	0.775377470254878
1069	5,10,9,6	20,9,24,14	7,9,6,10	21,24,10,15	203	149	0.952594345010098	0.999202115572178
1070	105,104,150,145	3,2,5,2	126,173,140,137	6,3,2,5	238	149	0.620539771469322	0.905600105716411
1071	10,2,23,12	0,3,2,3	7,15,6,11	4,1,2,8	201	149	0.309086449710565	0.733493425634659
1072	2,0,3,1	198,223,354,342	3,1,1,3	246,233,251,240	209	149	0.441134517534669	0.798894039627227
1073	395,403,665,527	52,55,77,67	450,533,531,515	67,59,45,76	179	149	0.724739623003405	0.963659615301808
1074	0,2,2,3	335,351,567,463	1,2,5,1	379,435,428,399	231	149	0.67956095522302	0.937661541586919
1075	4,3,5,0	1,0,0,0	3,1,3,4	0,1,1,0	152	149	0.224134188810487	0.662190971389635
1076	111,148,165,214	275,282,403,419	168,228,177,145	342,437,300,351	152	149	0.318651824329064	0.735524770503504
1077	495,575,840,786	2,6,8,8	618,695,666,637	12,14,4,7	170	149	0.174812238207126	0.599317652897604
1078	2,0,3,0	5,11,8,5	0,2,1,1	5,10,5,6	152	149	0.865162458779622	0.999202115572178
1079	2,9,10,5	0,0,0,0	5,18,6,12	3,0,0,0	160	149	0.999202115572178	0.999202115572178
1080	1,3,13,14	22,13,35,21	12,14,12,7	23,23,29,13	218	149	0.140524470461016	0.572162478137594
1081	77,74,124,114	0,0,0,0	61,121,122,84	1,0,0,0	166	149	0.246272652139786	0.689294825961799
1082	368,387,429,482	1,1,0,0	336,465,486,358	1,1,0,0	166	149	0.999202115572178	0.999202115572178
1083	63,64,83,90	1,0,1,1	86,74,71,89	4,0,2,0	191	149	0.79499182010571	0.999202115572178
1084	20,23,64,41	17,23,27,38	45,37,37,34	24,22,22,32	152	149	0.587112216655749	0.890207814471383
1085	22,26,67,69	30,14,26,34	35,53,58,38	26,30,13,25	152	149	0.40111666324402	0.776324924263302
1086	5,13,15,12	12,2,8,4	3,15,14,13	3,5,8,1	154	149	0.542029236647935	0.869629702899217
1087	386,331,520,413	1,0,0,0	452,512,496,402	0,0,0,0	229	149	0.300004644075456	0.731137383682334
1088	104,125,159,220	0,0,3,0	123,152,146,130	0,0,0,1	185	149	0.999202115572178	0.999202115572178
1089	210,230,324,257	2,2,4,2	291,299,246,234	2,3,9,2	187	149	0.598520733293638	0.894129201056825
1090	4,20,9,5	70,98,115,118	7,20,9,12	76,149,110,98	152	149	0.434257504126834	0.798894039627227
1091	10,15,14,16	48,52,57,69	20,18,15,11	63,86,64,44	152	149	0.889020553247749	0.999202115572178
1092	125,149,190,143	4,0,3,3	135,162,125,130	1,3,9,5	212	149	0.327047107333053	0.737630697388537
1093	596,701,930,812	4,0,3,3	759,845,800,646	1,3,9,5	218	149	0.376205336016028	0.766891048466769
1094	161,173,239,178	4,0,3,3	169,197,158,154	1,3,9,5	248	149	0.322559647890651	0.735524770503504
1095	471,552,740,669	0,0,0,0	624,684,677,516	0,1,2,0	155	149	0.00955354599358016	0.261512398997601
1096	36,24,50,35	0,0,0,0	34,36,35,24	0,1,2,0	185	149	0.00908983321336609	0.259859699364402
1097	7,3,8,6	442,531,698,640	7,10,10,6	597,658,652,498	179	149	0.229004838874079	0.669039959537991
1098	343,411,482,393	22,36,41,26	413,513,438,351	27,33,34,32	152	149	0.771547511361116	0.994342147410151
1099	119,101,198,180	7,5,13,8	205,219,184,182	4,5,9,7	171	149	0.0329201727515015	0.39117320887371
1101	27,24,26,34	237,258,379,302	30,22,37,24	253,290,288,277	176	149	0.630432241524241	0.907134116948796
1102	258,268,355,364	0,4,3,6	305,375,345,295	1,0,1,2	218	149	0.0220215444889953	0.342501748756874
